출전시간,평점,득점,도움,슈팅,유효슈팅,블락된 슈팅,벗어난 슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블 성공,드리블 성공률(%),Ishome,경합(지상)성공,경합(지상)성공률(%),경합(공중)성공,경합(공중)성공률(%),태클성공,태클성공률(%),클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,패스성공,패스성공률(%),키패스,공격진영패스성공,공격진영패스성공률(%),중앙지역패스성공,중앙지역패스성공률(%),수비진영패스성공,수비진영패스성공률(%),롱패스성공,롱패스성공률(%),중거리패스성공,중거리패스성공률(%),숏패스성공,숏패스성공률(%),전진패스성공,전진패스성공률(%),횡패스성공,횡패스성공률(%),백패스성공,백패스성공률(%),크로스성공,크로스성공률(%),탈압박,포지션_DF,포지션_FW,포지션_GK,포지션_MF,isWin,번호,선수
96,7.6,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,0,0,2,0,0,14,47.0,0,0,0.0,0,0,14,46.7,9,36.0,4,100.0,1,100.0,9,36.0,5,100.0,0,0.0,0,0.0,0,0,0,1,0,1,41,김영광
101,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,3,6,0,3,1,0,0,0,0,0,32,94.0,0,0,0.0,0,0,31,93.9,9,81.8,13,100.0,10,100.0,9,81.8,23,100.0,0,0.0,0,0.0,0,0,0,1,0,1,21,양한빈
101,6.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,0,0,2,1,0,0,1,0,0,8,53.0,0,0,0.0,0,0,8,53.3,5,41.7,1,100.0,2,100.0,2,25.0,6,85.7,0,0.0,0,0.0,0,0,0,1,0,0,31,강현무
97,7.2,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,5,0,4,0,0,0,0,0,0,21,70.0,0,0,0.0,0,0,21,72.4,4,30.8,9,100.0,8,100.0,6,40.0,15,100.0,0,0.0,0,0.0,0,0,0,1,0,1,21,조현우
97,6.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,0,24,80.0,0,0,0.0,0,0,24,80.0,7,53.8,15,100.0,2,100.0,11,64.7,13,100.0,0,0.0,0,0.0,0,0,0,1,0,0,31,송범근
97,5.8,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,5,0,1,0,0,0,0,0,0,21,72.0,0,0,0.0,0,0,21,72.4,6,42.9,9,100.0,6,100.0,15,65.2,6,100.0,0,0.0,0,0.0,0,0,0,1,0,0,1,박배종
100,6.8,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,4,0,1,0,0,1,1,0,0,11,52.0,0,0,0.0,0,0,11,52.4,3,23.1,6,100.0,2,100.0,6,37.5,5,100.0,0,0.0,0,0.0,1,0,0,1,0,1,1,김동준
100,6.2,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,3,0,1,0,0,0,0,0,0,22,73.0,0,0,0.0,0,0,22,73.3,3,27.3,8,100.0,11,100.0,16,69.6,6,85.7,0,0.0,0,0.0,1,0,0,1,0,0,1,최필수
97,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0,0,0.0,0,0.0,1,7,1,2,0,0,0,0,0,0,28,85.0,0,0,0.0,0,0,28,84.8,4,50.0,16,94.1,8,100.0,11,68.8,17,100.0,0,0.0,0,0.0,0,0,0,1,0,1,21,양한빈
97,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,0,0.0,1,100.0,2,1,0,1,0,0,0,0,0,0,15,47.0,0,0,0.0,0,0,14,45.2,7,29.2,7,100.0,1,100.0,10,37.0,5,100.0,0,0.0,0,0.0,0,0,0,1,0,0,21,양형모
99,6.8,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,8,0,3,0,0,0,0,0,0,26,72.0,0,0,0.0,0,0,25,71.4,6,37.5,11,100.0,9,100.0,22,68.8,4,100.0,0,0.0,0,0.0,0,0,0,1,0,1,1,김동준
99,6.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,5,0,1,0,0,0,0,0,0,13,76.0,0,0,0.0,0,0,13,76.5,6,60.0,5,100.0,2,100.0,12,75.0,1,100.0,0,0.0,0,0.0,0,0,0,1,0,0,41,김영광
95,5.6,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,3,0,0,0,0,0,0,0,0,13,48.0,0,0,0.0,0,0,13,48.2,5,26.3,5,100.0,3,100.0,10,41.7,3,100.0,0,0.0,0,0.0,0,0,0,1,0,0,27,이범영
97,7.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,4,0,1,0,0,0,0,0,0,22,71.0,0,0,0.0,0,0,22,71.0,5,38.5,12,92.3,5,100.0,16,64.0,6,100.0,0,0.0,0,0.0,0,0,0,1,0,1,21,조현우
